GID_0,NAME_1,NAME_2,window_size,threshold_percentage,count_over_threshold,percent_over_threshold,count_valid_years
GHA,Savannah,West Gonja,5,60,30,100.0,30
GHA,Savannah,West Gonja,5,65,30,100.0,30
GHA,Savannah,West Gonja,5,70,29,96.66666666666667,30
GHA,Savannah,West Gonja,5,75,23,76.66666666666667,30
GHA,Savannah,West Gonja,5,80,5,16.666666666666664,30
GHA,Savannah,West Gonja,5,85,0,0.0,30
GHA,Savannah,West Gonja,5,90,0,0.0,30
GHA,Savannah,West Gonja,6,40,30,100.0,30
GHA,Savannah,West Gonja,6,45,30,100.0,30
GHA,Savannah,West Gonja,6,50,30,100.0,30
GHA,Savannah,West Gonja,6,55,30,100.0,30
GHA,Savannah,West Gonja,6,60,30,100.0,30
GHA,Savannah,West Gonja,6,65,30,100.0,30
GHA,Savannah,West Gonja,6,70,30,100.0,30
GHA,Savannah,West Gonja,6,75,30,100.0,30
GHA,Savannah,West Gonja,6,80,29,96.66666666666667,30
GHA,Savannah,West Gonja,6,85,25,83.33333333333334,30
GHA,Savannah,West Gonja,6,90,3,10.0,30
GHA,Savannah,West Gonja,7,40,30,100.0,30
GHA,Savannah,West Gonja,7,45,30,100.0,30
GHA,Savannah,West Gonja,7,50,30,100.0,30
GHA,Savannah,West Gonja,7,55,30,100.0,30
GHA,Savannah,West Gonja,7,60,30,100.0,30
GHA,Savannah,West Gonja,7,65,30,100.0,30
GHA,Savannah,West Gonja,7,70,30,100.0,30
GHA,Savannah,West Gonja,7,75,30,100.0,30
GHA,Savannah,West Gonja,7,80,30,100.0,30
GHA,Savannah,West Gonja,7,85,30,100.0,30
GHA,Savannah,West Gonja,7,90,29,96.66666666666667,30
GHA,Savannah,West Gonja,8,40,30,100.0,30
GHA,Savannah,West Gonja,8,45,30,100.0,30
GHA,Savannah,West Gonja,8,50,30,100.0,30
GHA,Savannah,West Gonja,8,55,30,100.0,30
GHA,Savannah,West Gonja,8,60,30,100.0,30
GHA,Savannah,West Gonja,8,65,30,100.0,30
GHA,Savannah,West Gonja,8,70,30,100.0,30
GHA,Savannah,West Gonja,8,75,30,100.0,30
GHA,Savannah,West Gonja,8,80,30,100.0,30
GHA,Savannah,West Gonja,8,85,30,100.0,30
GHA,Savannah,West Gonja,8,90,30,100.0,30
GHA,Upper East,Bawku,2,40,29,96.66666666666667,30
GHA,Upper East,Bawku,2,45,23,76.66666666666667,30
GHA,Upper East,Bawku,2,50,12,40.0,30
GHA,Upper East,Bawku,2,55,3,10.0,30
GHA,Upper East,Bawku,2,60,1,3.3333333333333335,30
GHA,Upper East,Bawku,2,65,0,0.0,30
GHA,Upper East,Bawku,2,70,0,0.0,30
GHA,Upper East,Bawku,2,75,0,0.0,30
GHA,Upper East,Bawku,2,80,0,0.0,30
GHA,Upper East,Bawku,2,85,0,0.0,30
GHA,Upper East,Bawku,2,90,0,0.0,30
GHA,Upper East,Bawku,3,40,30,100.0,30
GHA,Upper East,Bawku,3,45,30,100.0,30
GHA,Upper East,Bawku,3,50,30,100.0,30
GHA,Upper East,Bawku,3,55,29,96.66666666666667,30
GHA,Upper East,Bawku,3,60,27,90.0,30
GHA,Upper East,Bawku,3,65,19,63.33333333333333,30
GHA,Upper East,Bawku,3,70,5,16.666666666666664,30
GHA,Upper East,Bawku,3,75,2,6.666666666666667,30
GHA,Upper East,Bawku,3,80,0,0.0,30
GHA,Upper East,Bawku,3,85,0,0.0,30
GHA,Upper East,Bawku,3,90,0,0.0,30
GHA,Upper East,Bawku,4,40,30,100.0,30
GHA,Upper East,Bawku,4,45,30,100.0,30
GHA,Upper East,Bawku,4,50,30,100.0,30
GHA,Upper East,Bawku,4,55,30,100.0,30
GHA,Upper East,Bawku,4,60,30,100.0,30
GHA,Upper East,Bawku,4,65,30,100.0,30
GHA,Upper East,Bawku,4,70,30,100.0,30
GHA,Upper East,Bawku,4,75,26,86.66666666666667,30
GHA,Upper East,Bawku,4,80,13,43.333333333333336,30
GHA,Upper East,Bawku,4,85,0,0.0,30
GHA,Upper East,Bawku,4,90,0,0.0,30
GHA,Upper East,Bawku,5,40,30,100.0,30
GHA,Upper East,Bawku,5,45,30,100.0,30
GHA,Upper East,Bawku,5,50,30,100.0,30
GHA,Upper East,Bawku,5,55,30,100.0,30
GHA,Upper East,Bawku,5,60,30,100.0,30
GHA,Upper East,Bawku,5,65,30,100.0,30
GHA,Upper East,Bawku,5,70,30,100.0,30
GHA,Upper East,Bawku,5,75,30,100.0,30
GHA,Upper East,Bawku,5,80,30,100.0,30
GHA,Upper East,Bawku,5,85,28,93.33333333333333,30
GHA,Upper East,Bawku,5,90,8,26.666666666666668,30
GHA,Upper East,Bawku,6,40,30,100.0,30
GHA,Upper East,Bawku,6,45,30,100.0,30
GHA,Upper East,Bawku,6,50,30,100.0,30
GHA,Upper East,Bawku,6,55,30,100.0,30
GHA,Upper East,Bawku,6,60,30,100.0,30
GHA,Upper East,Bawku,6,65,30,100.0,30
GHA,Upper East,Bawku,6,70,30,100.0,30
GHA,Upper East,Bawku,6,75,30,100.0,30
GHA,Upper East,Bawku,6,80,30,100.0,30
GHA,Upper East,Bawku,6,85,30,100.0,30
GHA,Upper East,Bawku,6,90,30,100.0,30
GHA,Upper East,Bawku,7,40,30,100.0,30
GHA,Upper East,Bawku,7,45,30,100.0,30
GHA,Upper East,Bawku,7,50,30,100.0,30
GHA,Upper East,Bawku,7,55,30,100.0,30
GHA,Upper East,Bawku,7,60,30,100.0,30
GHA,Upper East,Bawku,7,65,30,100.0,30
GHA,Upper East,Bawku,7,70,30,100.0,30
GHA,Upper East,Bawku,7,75,30,100.0,30
GHA,Upper East,Bawku,7,80,30,100.0,30
GHA,Upper East,Bawku,7,85,30,100.0,30
GHA,Upper East,Bawku,7,90,30,100.0,30
GHA,Upper East,Bawku,8,40,30,100.0,30
GHA,Upper East,Bawku,8,45,30,100.0,30
GHA,Upper East,Bawku,8,50,30,100.0,30
GHA,Upper East,Bawku,8,55,30,100.0,30
GHA,Upper East,Bawku,8,60,30,100.0,30
GHA,Upper East,Bawku,8,65,30,100.0,30
GHA,Upper East,Bawku,8,70,30,100.0,30
GHA,Upper East,Bawku,8,75,30,100.0,30
GHA,Upper East,Bawku,8,80,30,100.0,30
GHA,Upper East,Bawku,8,85,30,100.0,30
GHA,Upper East,Bawku,8,90,30,100.0,30
GHA,Upper East,Bawku West,2,40,27,90.0,30
GHA,Upper East,Bawku West,2,45,19,63.33333333333333,30
GHA,Upper East,Bawku West,2,50,5,16.666666666666664,30
GHA,Upper East,Bawku West,2,55,2,6.666666666666667,30
GHA,Upper East,Bawku West,2,60,0,0.0,30
GHA,Upper East,Bawku West,2,65,0,0.0,30
GHA,Upper East,Bawku West,2,70,0,0.0,30
GHA,Upper East,Bawku West,2,75,0,0.0,30
GHA,Upper East,Bawku West,2,80,0,0.0,30
GHA,Upper East,Bawku West,2,85,0,0.0,30
GHA,Upper East,Bawku West,2,90,0,0.0,30
GHA,Upper East,Bawku West,3,40,30,100.0,30
GHA,Upper East,Bawku West,3,45,30,100.0,30
GHA,Upper East,Bawku West,3,50,30,100.0,30
GHA,Upper East,Bawku West,3,55,28,93.33333333333333,30
GHA,Upper East,Bawku West,3,60,22,73.33333333333333,30
GHA,Upper East,Bawku West,3,65,11,36.666666666666664,30
GHA,Upper East,Bawku West,3,70,2,6.666666666666667,30
GHA,Upper East,Bawku West,3,75,0,0.0,30
GHA,Upper East,Bawku West,3,80,0,0.0,30
GHA,Upper East,Bawku West,3,85,0,0.0,30
GHA,Upper East,Bawku West,3,90,0,0.0,30
GHA,Upper East,Bawku West,4,40,30,100.0,30
GHA,Upper East,Bawku West,4,45,30,100.0,30
GHA,Upper East,Bawku West,4,50,30,100.0,30
GHA,Upper East,Bawku West,4,55,30,100.0,30
GHA,Upper East,Bawku West,4,60,30,100.0,30
GHA,Upper East,Bawku West,4,65,30,100.0,30
GHA,Upper East,Bawku West,4,70,29,96.66666666666667,30
GHA,Upper East,Bawku West,4,75,21,70.0,30
GHA,Upper East,Bawku West,4,80,4,13.333333333333334,30
GHA,Upper East,Bawku West,4,85,0,0.0,30
GHA,Upper East,Bawku West,4,90,0,0.0,30
GHA,Upper East,Bawku West,5,40,30,100.0,30
GHA,Upper East,Bawku West,5,45,30,100.0,30
GHA,Upper East,Bawku West,5,50,30,100.0,30
GHA,Upper East,Bawku West,5,55,30,100.0,30
GHA,Upper East,Bawku West,5,60,30,100.0,30
GHA,Upper East,Bawku West,5,65,30,100.0,30
GHA,Upper East,Bawku West,5,70,30,100.0,30
GHA,Upper East,Bawku West,5,75,30,100.0,30
GHA,Upper East,Bawku West,5,80,29,96.66666666666667,30
GHA,Upper East,Bawku West,5,85,22,73.33333333333333,30
GHA,Upper East,Bawku West,5,90,3,10.0,30
GHA,Upper East,Bawku West,6,40,30,100.0,30
GHA,Upper East,Bawku West,6,45,30,100.0,30
GHA,Upper East,Bawku West,6,50,30,100.0,30
GHA,Upper East,Bawku West,6,55,30,100.0,30
GHA,Upper East,Bawku West,6,60,30,100.0,30
GHA,Upper East,Bawku West,6,65,30,100.0,30
GHA,Upper East,Bawku West,6,70,30,100.0,30
GHA,Upper East,Bawku West,6,75,30,100.0,30
GHA,Upper East,Bawku West,6,80,30,100.0,30
GHA,Upper East,Bawku West,6,85,30,100.0,30
GHA,Upper East,Bawku West,6,90,28,93.33333333333333,30
GHA,Upper East,Bawku West,7,40,30,100.0,30
GHA,Upper East,Bawku West,7,45,30,100.0,30
GHA,Upper East,Bawku West,7,50,30,100.0,30
GHA,Upper East,Bawku West,7,55,30,100.0,30
GHA,Upper East,Bawku West,7,60,30,100.0,30
GHA,Upper East,Bawku West,7,65,30,100.0,30
GHA,Upper East,Bawku West,7,70,30,100.0,30
GHA,Upper East,Bawku West,7,75,30,100.0,30
GHA,Upper East,Bawku West,7,80,30,100.0,30
GHA,Upper East,Bawku West,7,85,30,100.0,30
GHA,Upper East,Bawku West,7,90,30,100.0,30
GHA,Upper East,Bawku West,8,40,30,100.0,30
GHA,Upper East,Bawku West,8,45,30,100.0,30
GHA,Upper East,Bawku West,8,50,30,100.0,30
GHA,Upper East,Bawku West,8,55,30,100.0,30
GHA,Upper East,Bawku West,8,60,30,100.0,30
GHA,Upper East,Bawku West,8,65,30,100.0,30
GHA,Upper East,Bawku West,8,70,30,100.0,30
GHA,Upper East,Bawku West,8,75,30,100.0,30
GHA,Upper East,Bawku West,8,80,30,100.0,30
GHA,Upper East,Bawku West,8,85,30,100.0,30
GHA,Upper East,Bawku West,8,90,30,100.0,30
GHA,Upper East,Binduri,2,40,30,100.0,30
GHA,Upper East,Binduri,2,45,22,73.33333333333333,30
GHA,Upper East,Binduri,2,50,11,36.666666666666664,30
GHA,Upper East,Binduri,2,55,2,6.666666666666667,30
GHA,Upper East,Binduri,2,60,1,3.3333333333333335,30
GHA,Upper East,Binduri,2,65,0,0.0,30
GHA,Upper East,Binduri,2,70,0,0.0,30
GHA,Upper East,Binduri,2,75,0,0.0,30
GHA,Upper East,Binduri,2,80,0,0.0,30
GHA,Upper East,Binduri,2,85,0,0.0,30
GHA,Upper East,Binduri,2,90,0,0.0,30
GHA,Upper East,Binduri,3,40,30,100.0,30
GHA,Upper East,Binduri,3,45,30,100.0,30
GHA,Upper East,Binduri,3,50,30,100.0,30
GHA,Upper East,Binduri,3,55,28,93.33333333333333,30
GHA,Upper East,Binduri,3,60,25,83.33333333333334,30
GHA,Upper East,Binduri,3,65,16,53.333333333333336,30
GHA,Upper East,Binduri,3,70,3,10.0,30
GHA,Upper East,Binduri,3,75,1,3.3333333333333335,30
GHA,Upper East,Binduri,3,80,0,0.0,30
GHA,Upper East,Binduri,3,85,0,0.0,30
GHA,Upper East,Binduri,3,90,0,0.0,30
GHA,Upper East,Binduri,4,40,30,100.0,30
GHA,Upper East,Binduri,4,45,30,100.0,30
GHA,Upper East,Binduri,4,50,30,100.0,30
GHA,Upper East,Binduri,4,55,30,100.0,30
GHA,Upper East,Binduri,4,60,30,100.0,30
GHA,Upper East,Binduri,4,65,30,100.0,30
GHA,Upper East,Binduri,4,70,30,100.0,30
GHA,Upper East,Binduri,4,75,23,76.66666666666667,30
GHA,Upper East,Binduri,4,80,8,26.666666666666668,30
GHA,Upper East,Binduri,4,85,0,0.0,30
GHA,Upper East,Binduri,4,90,0,0.0,30
GHA,Upper East,Binduri,5,40,30,100.0,30
GHA,Upper East,Binduri,5,45,30,100.0,30
GHA,Upper East,Binduri,5,50,30,100.0,30
GHA,Upper East,Binduri,5,55,30,100.0,30
GHA,Upper East,Binduri,5,60,30,100.0,30
GHA,Upper East,Binduri,5,65,30,100.0,30
GHA,Upper East,Binduri,5,70,30,100.0,30
GHA,Upper East,Binduri,5,75,30,100.0,30
GHA,Upper East,Binduri,5,80,30,100.0,30
GHA,Upper East,Binduri,5,85,24,80.0,30
GHA,Upper East,Binduri,5,90,6,20.0,30
GHA,Upper East,Binduri,6,40,30,100.0,30
GHA,Upper East,Binduri,6,45,30,100.0,30
GHA,Upper East,Binduri,6,50,30,100.0,30
GHA,Upper East,Binduri,6,55,30,100.0,30
GHA,Upper East,Binduri,6,60,30,100.0,30
GHA,Upper East,Binduri,6,65,30,100.0,30
GHA,Upper East,Binduri,6,70,30,100.0,30
GHA,Upper East,Binduri,6,75,30,100.0,30
GHA,Upper East,Binduri,6,80,30,100.0,30
GHA,Upper East,Binduri,6,85,30,100.0,30
GHA,Upper East,Binduri,6,90,29,96.66666666666667,30
GHA,Upper East,Binduri,7,40,30,100.0,30
GHA,Upper East,Binduri,7,45,30,100.0,30
GHA,Upper East,Binduri,7,50,30,100.0,30
GHA,Upper East,Binduri,7,55,30,100.0,30
GHA,Upper East,Binduri,7,60,30,100.0,30
GHA,Upper East,Binduri,7,65,30,100.0,30
GHA,Upper East,Binduri,7,70,30,100.0,30
GHA,Upper East,Binduri,7,75,30,100.0,30
GHA,Upper East,Binduri,7,80,30,100.0,30
GHA,Upper East,Binduri,7,85,30,100.0,30
GHA,Upper East,Binduri,7,90,30,100.0,30
GHA,Upper East,Binduri,8,40,30,100.0,30
GHA,Upper East,Binduri,8,45,30,100.0,30
GHA,Upper East,Binduri,8,50,30,100.0,30
GHA,Upper East,Binduri,8,55,30,100.0,30
GHA,Upper East,Binduri,8,60,30,100.0,30
GHA,Upper East,Binduri,8,65,30,100.0,30
GHA,Upper East,Binduri,8,70,30,100.0,30
GHA,Upper East,Binduri,8,75,30,100.0,30
GHA,Upper East,Binduri,8,80,30,100.0,30
GHA,Upper East,Binduri,8,85,30,100.0,30
GHA,Upper East,Binduri,8,90,30,100.0,30
GHA,Upper East,Bolga East,2,40,27,90.0,30
GHA,Upper East,Bolga East,2,45,20,66.66666666666666,30
GHA,Upper East,Bolga East,2,50,6,20.0,30
GHA,Upper East,Bolga East,2,55,3,10.0,30
GHA,Upper East,Bolga East,2,60,0,0.0,30
GHA,Upper East,Bolga East,2,65,0,0.0,30
GHA,Upper East,Bolga East,2,70,0,0.0,30
GHA,Upper East,Bolga East,2,75,0,0.0,30
GHA,Upper East,Bolga East,2,80,0,0.0,30
GHA,Upper East,Bolga East,2,85,0,0.0,30
GHA,Upper East,Bolga East,2,90,0,0.0,30
GHA,Upper East,Bolga East,3,40,30,100.0,30
GHA,Upper East,Bolga East,3,45,30,100.0,30
GHA,Upper East,Bolga East,3,50,30,100.0,30
GHA,Upper East,Bolga East,3,55,29,96.66666666666667,30
GHA,Upper East,Bolga East,3,60,24,80.0,30
GHA,Upper East,Bolga East,3,65,13,43.333333333333336,30
GHA,Upper East,Bolga East,3,70,2,6.666666666666667,30
GHA,Upper East,Bolga East,3,75,1,3.3333333333333335,30
GHA,Upper East,Bolga East,3,80,0,0.0,30
GHA,Upper East,Bolga East,3,85,0,0.0,30
GHA,Upper East,Bolga East,3,90,0,0.0,30
GHA,Upper East,Bolga East,4,40,30,100.0,30
GHA,Upper East,Bolga East,4,45,30,100.0,30
GHA,Upper East,Bolga East,4,50,30,100.0,30
GHA,Upper East,Bolga East,4,55,30,100.0,30
GHA,Upper East,Bolga East,4,60,30,100.0,30
GHA,Upper East,Bolga East,4,65,30,100.0,30
GHA,Upper East,Bolga East,4,70,30,100.0,30
GHA,Upper East,Bolga East,4,75,23,76.66666666666667,30
GHA,Upper East,Bolga East,4,80,9,30.0,30
GHA,Upper East,Bolga East,4,85,0,0.0,30
GHA,Upper East,Bolga East,4,90,0,0.0,30
GHA,Upper East,Bolga East,5,40,30,100.0,30
GHA,Upper East,Bolga East,5,45,30,100.0,30
GHA,Upper East,Bolga East,5,50,30,100.0,30
GHA,Upper East,Bolga East,5,55,30,100.0,30
GHA,Upper East,Bolga East,5,60,30,100.0,30
GHA,Upper East,Bolga East,5,65,30,100.0,30
GHA,Upper East,Bolga East,5,70,30,100.0,30
GHA,Upper East,Bolga East,5,75,30,100.0,30
GHA,Upper East,Bolga East,5,80,30,100.0,30
GHA,Upper East,Bolga East,5,85,25,83.33333333333334,30
GHA,Upper East,Bolga East,5,90,8,26.666666666666668,30
GHA,Upper East,Bolga East,6,40,30,100.0,30
GHA,Upper East,Bolga East,6,45,30,100.0,30
GHA,Upper East,Bolga East,6,50,30,100.0,30
GHA,Upper East,Bolga East,6,55,30,100.0,30
GHA,Upper East,Bolga East,6,60,30,100.0,30
GHA,Upper East,Bolga East,6,65,30,100.0,30
GHA,Upper East,Bolga East,6,70,30,100.0,30
GHA,Upper East,Bolga East,6,75,30,100.0,30
GHA,Upper East,Bolga East,6,80,30,100.0,30
GHA,Upper East,Bolga East,6,85,30,100.0,30
GHA,Upper East,Bolga East,6,90,29,96.66666666666667,30
GHA,Upper East,Bolga East,7,40,30,100.0,30
GHA,Upper East,Bolga East,7,45,30,100.0,30
GHA,Upper East,Bolga East,7,50,30,100.0,30
GHA,Upper East,Bolga East,7,55,30,100.0,30
GHA,Upper East,Bolga East,7,60,30,100.0,30
GHA,Upper East,Bolga East,7,65,30,100.0,30
GHA,Upper East,Bolga East,7,70,30,100.0,30
GHA,Upper East,Bolga East,7,75,30,100.0,30
GHA,Upper East,Bolga East,7,80,30,100.0,30
GHA,Upper East,Bolga East,7,85,30,100.0,30
GHA,Upper East,Bolga East,7,90,30,100.0,30
GHA,Upper East,Bolga East,8,40,30,100.0,30
GHA,Upper East,Bolga East,8,45,30,100.0,30
GHA,Upper East,Bolga East,8,50,30,100.0,30
GHA,Upper East,Bolga East,8,55,30,100.0,30
GHA,Upper East,Bolga East,8,60,30,100.0,30
GHA,Upper East,Bolga East,8,65,30,100.0,30
GHA,Upper East,Bolga East,8,70,30,100.0,30
GHA,Upper East,Bolga East,8,75,30,100.0,30
GHA,Upper East,Bolga East,8,80,30,100.0,30
GHA,Upper East,Bolga East,8,85,30,100.0,30
GHA,Upper East,Bolga East,8,90,30,100.0,30
GHA,Upper East,Bolgatanga,2,40,28,93.33333333333333,30
GHA,Upper East,Bolgatanga,2,45,21,70.0,30
GHA,Upper East,Bolgatanga,2,50,6,20.0,30
GHA,Upper East,Bolgatanga,2,55,2,6.666666666666667,30
GHA,Upper East,Bolgatanga,2,60,0,0.0,30
GHA,Upper East,Bolgatanga,2,65,0,0.0,30
GHA,Upper East,Bolgatanga,2,70,0,0.0,30
GHA,Upper East,Bolgatanga,2,75,0,0.0,30
GHA,Upper East,Bolgatanga,2,80,0,0.0,30
GHA,Upper East,Bolgatanga,2,85,0,0.0,30
GHA,Upper East,Bolgatanga,2,90,0,0.0,30
GHA,Upper East,Bolgatanga,3,40,30,100.0,30
GHA,Upper East,Bolgatanga,3,45,30,100.0,30
GHA,Upper East,Bolgatanga,3,50,30,100.0,30
GHA,Upper East,Bolgatanga,3,55,29,96.66666666666667,30
GHA,Upper East,Bolgatanga,3,60,26,86.66666666666667,30
GHA,Upper East,Bolgatanga,3,65,13,43.333333333333336,30
GHA,Upper East,Bolgatanga,3,70,2,6.666666666666667,30
GHA,Upper East,Bolgatanga,3,75,1,3.3333333333333335,30
GHA,Upper East,Bolgatanga,3,80,0,0.0,30
GHA,Upper East,Bolgatanga,3,85,0,0.0,30
GHA,Upper East,Bolgatanga,3,90,0,0.0,30
GHA,Upper East,Bolgatanga,4,40,30,100.0,30
GHA,Upper East,Bolgatanga,4,45,30,100.0,30
GHA,Upper East,Bolgatanga,4,50,30,100.0,30
GHA,Upper East,Bolgatanga,4,55,30,100.0,30
GHA,Upper East,Bolgatanga,4,60,30,100.0,30
GHA,Upper East,Bolgatanga,4,65,30,100.0,30
GHA,Upper East,Bolgatanga,4,70,29,96.66666666666667,30
GHA,Upper East,Bolgatanga,4,75,23,76.66666666666667,30
GHA,Upper East,Bolgatanga,4,80,9,30.0,30
GHA,Upper East,Bolgatanga,4,85,0,0.0,30
GHA,Upper East,Bolgatanga,4,90,0,0.0,30
GHA,Upper East,Bolgatanga,5,40,30,100.0,30
GHA,Upper East,Bolgatanga,5,45,30,100.0,30
GHA,Upper East,Bolgatanga,5,50,30,100.0,30
GHA,Upper East,Bolgatanga,5,55,30,100.0,30
GHA,Upper East,Bolgatanga,5,60,30,100.0,30
GHA,Upper East,Bolgatanga,5,65,30,100.0,30
GHA,Upper East,Bolgatanga,5,70,30,100.0,30
GHA,Upper East,Bolgatanga,5,75,30,100.0,30
GHA,Upper East,Bolgatanga,5,80,29,96.66666666666667,30
GHA,Upper East,Bolgatanga,5,85,25,83.33333333333334,30
GHA,Upper East,Bolgatanga,5,90,8,26.666666666666668,30
GHA,Upper East,Bolgatanga,6,40,30,100.0,30
GHA,Upper East,Bolgatanga,6,45,30,100.0,30
GHA,Upper East,Bolgatanga,6,50,30,100.0,30
GHA,Upper East,Bolgatanga,6,55,30,100.0,30
GHA,Upper East,Bolgatanga,6,60,30,100.0,30
GHA,Upper East,Bolgatanga,6,65,30,100.0,30
GHA,Upper East,Bolgatanga,6,70,30,100.0,30
GHA,Upper East,Bolgatanga,6,75,30,100.0,30
GHA,Upper East,Bolgatanga,6,80,30,100.0,30
GHA,Upper East,Bolgatanga,6,85,30,100.0,30
GHA,Upper East,Bolgatanga,6,90,29,96.66666666666667,30
GHA,Upper East,Bolgatanga,7,40,30,100.0,30
GHA,Upper East,Bolgatanga,7,45,30,100.0,30
GHA,Upper East,Bolgatanga,7,50,30,100.0,30
GHA,Upper East,Bolgatanga,7,55,30,100.0,30
GHA,Upper East,Bolgatanga,7,60,30,100.0,30
GHA,Upper East,Bolgatanga,7,65,30,100.0,30
GHA,Upper East,Bolgatanga,7,70,30,100.0,30
GHA,Upper East,Bolgatanga,7,75,30,100.0,30
GHA,Upper East,Bolgatanga,7,80,30,100.0,30
GHA,Upper East,Bolgatanga,7,85,30,100.0,30
GHA,Upper East,Bolgatanga,7,90,30,100.0,30
GHA,Upper East,Bolgatanga,8,40,30,100.0,30
GHA,Upper East,Bolgatanga,8,45,30,100.0,30
GHA,Upper East,Bolgatanga,8,50,30,100.0,30
GHA,Upper East,Bolgatanga,8,55,30,100.0,30
GHA,Upper East,Bolgatanga,8,60,30,100.0,30
GHA,Upper East,Bolgatanga,8,65,30,100.0,30
GHA,Upper East,Bolgatanga,8,70,30,100.0,30
GHA,Upper East,Bolgatanga,8,75,30,100.0,30
GHA,Upper East,Bolgatanga,8,80,30,100.0,30
GHA,Upper East,Bolgatanga,8,85,30,100.0,30
GHA,Upper East,Bolgatanga,8,90,30,100.0,30
GHA,Upper East,Bongo,2,40,28,93.33333333333333,30
GHA,Upper East,Bongo,2,45,20,66.66666666666666,30
GHA,Upper East,Bongo,2,50,6,20.0,30
GHA,Upper East,Bongo,2,55,1,3.3333333333333335,30
GHA,Upper East,Bongo,2,60,1,3.3333333333333335,30
GHA,Upper East,Bongo,2,65,0,0.0,30
GHA,Upper East,Bongo,2,70,0,0.0,30
GHA,Upper East,Bongo,2,75,0,0.0,30
GHA,Upper East,Bongo,2,80,0,0.0,30
GHA,Upper East,Bongo,2,85,0,0.0,30
GHA,Upper East,Bongo,2,90,0,0.0,30
GHA,Upper East,Bongo,3,40,30,100.0,30
GHA,Upper East,Bongo,3,45,30,100.0,30
GHA,Upper East,Bongo,3,50,30,100.0,30
GHA,Upper East,Bongo,3,55,28,93.33333333333333,30
GHA,Upper East,Bongo,3,60,27,90.0,30
GHA,Upper East,Bongo,3,65,12,40.0,30
GHA,Upper East,Bongo,3,70,2,6.666666666666667,30
GHA,Upper East,Bongo,3,75,1,3.3333333333333335,30
GHA,Upper East,Bongo,3,80,0,0.0,30
GHA,Upper East,Bongo,3,85,0,0.0,30
GHA,Upper East,Bongo,3,90,0,0.0,30
GHA,Upper East,Bongo,4,40,30,100.0,30
GHA,Upper East,Bongo,4,45,30,100.0,30
GHA,Upper East,Bongo,4,50,30,100.0,30
GHA,Upper East,Bongo,4,55,30,100.0,30
GHA,Upper East,Bongo,4,60,30,100.0,30
GHA,Upper East,Bongo,4,65,30,100.0,30
GHA,Upper East,Bongo,4,70,29,96.66666666666667,30
GHA,Upper East,Bongo,4,75,24,80.0,30
GHA,Upper East,Bongo,4,80,10,33.33333333333333,30
GHA,Upper East,Bongo,4,85,0,0.0,30
GHA,Upper East,Bongo,4,90,0,0.0,30
GHA,Upper East,Bongo,5,40,30,100.0,30
GHA,Upper East,Bongo,5,45,30,100.0,30
GHA,Upper East,Bongo,5,50,30,100.0,30
GHA,Upper East,Bongo,5,55,30,100.0,30
GHA,Upper East,Bongo,5,60,30,100.0,30
GHA,Upper East,Bongo,5,65,30,100.0,30
GHA,Upper East,Bongo,5,70,30,100.0,30
GHA,Upper East,Bongo,5,75,30,100.0,30
GHA,Upper East,Bongo,5,80,30,100.0,30
GHA,Upper East,Bongo,5,85,25,83.33333333333334,30
GHA,Upper East,Bongo,5,90,6,20.0,30
GHA,Upper East,Bongo,6,40,30,100.0,30
GHA,Upper East,Bongo,6,45,30,100.0,30
GHA,Upper East,Bongo,6,50,30,100.0,30
GHA,Upper East,Bongo,6,55,30,100.0,30
GHA,Upper East,Bongo,6,60,30,100.0,30
GHA,Upper East,Bongo,6,65,30,100.0,30
GHA,Upper East,Bongo,6,70,30,100.0,30
GHA,Upper East,Bongo,6,75,30,100.0,30
GHA,Upper East,Bongo,6,80,30,100.0,30
GHA,Upper East,Bongo,6,85,30,100.0,30
GHA,Upper East,Bongo,6,90,29,96.66666666666667,30
GHA,Upper East,Bongo,7,40,30,100.0,30
GHA,Upper East,Bongo,7,45,30,100.0,30
GHA,Upper East,Bongo,7,50,30,100.0,30
GHA,Upper East,Bongo,7,55,30,100.0,30
GHA,Upper East,Bongo,7,60,30,100.0,30
GHA,Upper East,Bongo,7,65,30,100.0,30
GHA,Upper East,Bongo,7,70,30,100.0,30
GHA,Upper East,Bongo,7,75,30,100.0,30
GHA,Upper East,Bongo,7,80,30,100.0,30
GHA,Upper East,Bongo,7,85,30,100.0,30
GHA,Upper East,Bongo,7,90,30,100.0,30
GHA,Upper East,Bongo,8,40,30,100.0,30
GHA,Upper East,Bongo,8,45,30,100.0,30
GHA,Upper East,Bongo,8,50,30,100.0,30
GHA,Upper East,Bongo,8,55,30,100.0,30
GHA,Upper East,Bongo,8,60,30,100.0,30
GHA,Upper East,Bongo,8,65,30,100.0,30
GHA,Upper East,Bongo,8,70,30,100.0,30
GHA,Upper East,Bongo,8,75,30,100.0,30
GHA,Upper East,Bongo,8,80,30,100.0,30
GHA,Upper East,Bongo,8,85,30,100.0,30
GHA,Upper East,Bongo,8,90,30,100.0,30
GHA,Upper East,Builsa North,2,40,28,93.33333333333333,30
GHA,Upper East,Builsa North,2,45,22,73.33333333333333,30
GHA,Upper East,Builsa North,2,50,7,23.333333333333332,30
GHA,Upper East,Builsa North,2,55,1,3.3333333333333335,30
GHA,Upper East,Builsa North,2,60,1,3.3333333333333335,30
